0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.3333333333333333,0.2,0.14285714285714285,0.09090909090909091,0.07692307692307693,0.058823529411764705,0.05263157894736842,0.043478260869565216,0.034482758620689655
0.25,0.6666666666666666,0.4,0.2857142857142857,0.18181818181818182,0.15384615384615385,0.11764705882352941,0.10526315789473684,0.08695652173913043,0.06896551724137931
0.75,0.1111111111111111,0.6000000000000001,0.42857142857142855,0.2727272727272727,0.23076923076923078,0.1764705882352941,0.15789473684210525,0.13043478260869565,0.10344827586206896
0.125,0.4444444444444444,0.8,0.5714285714285714,0.36363636363636365,0.3076923076923077,0.23529411764705882,0.21052631578947367,0.17391304347826086,0.13793103448275862
0.625,0.7777777777777777,0.04,0.7142857142857142,0.4545454545454546,0.38461538461538464,0.29411764705882354,0.2631578947368421,0.21739130434782608,0.1724137931034483
0.375,0.2222222222222222,0.24000000000000002,0.8571428571428571,0.5454545454545454,0.46153846153846156,0.3529411764705882,0.3157894736842105,0.2608695652173913,0.20689655172413793
0.875,0.5555555555555556,0.44,0.02040816326530612,0.6363636363636364,0.5384615384615385,0.4117647058823529,0.3684210526315789,0.30434782608695654,0.24137931034482757
0.0625,0.8888888888888888,0.6400000000000001,0.16326530612244897,0.7272727272727273,0.6153846153846154,0.47058823529411764,0.42105263157894735,0.34782608695652173,0.27586206896551724
0.5625,0.037037037037037035,0.8400000000000001,0.30612244897959184,0.8181818181818182,0.6923076923076923,0.5294117647058824,0.47368421052631576,0.3913043478260869,0.3103448275862069
0.3125,0.37037037037037035,0.08,0.4489795918367347,0.9090909090909092,0.7692307692307693,0.5882352941176471,0.5263157894736842,0.43478260869565216,0.3448275862068966
0.8125,0.7037037037037037,0.28,0.5918367346938775,0.008264462809917356,0.8461538461538463,0.6470588235294118,0.5789473684210527,0.4782608695652174,0.3793103448275862
0.1875,0.14814814814814814,0.48000000000000004,0.7346938775510203,0.09917355371900827,0.9230769230769231,0.7058823529411764,0.631578947368421,0.5217391304347826,0.41379310344827586
0.6875,0.48148148148148145,0.68,0.8775510204081632,0.19008264462809918,0.00591715976331361,0.7647058823529411,0.6842105263157894,0.5652173913043478,0.4482758620689655
0.4375,0.8148148148148147,0.88,0.04081632653061224,0.28099173553719003,0.08284023668639054,0.8235294117647058,0.7368421052631579,0.6086956521739131,0.48275862068965514
0.9375,0.25925925925925924,0.12,0.18367346938775508,0.371900826446281,0.15976331360946747,0.8823529411764706,0.7894736842105263,0.6521739130434783,0.5172413793103449
0.03125,0.5925925925925926,0.32,0.32653061224489793,0.4628099173553719,0.2366863905325444,0.9411764705882353,0.8421052631578947,0.6956521739130435,0.5517241379310345
0.53125,0.9259259259259258,0.52,0.4693877551020408,0.5537190082644627,0.3136094674556213,0.0034602076124567475,0.894736842105263,0.7391304347826086,0.5862068965517241
0.28125,0.07407407407407407,0.7200000000000001,0.6122448979591837,0.6446280991735537,0.3905325443786982,0.06228373702422145,0.9473684210526315,0.7826086956521738,0.6206896551724138
0.78125,0.4074074074074074,0.92,0.7551020408163265,0.7355371900826446,0.46745562130177515,0.12110726643598616,0.002770083102493075,0.8260869565217391,0.6551724137931034
0.15625,0.7407407407407407,0.16,0.8979591836734694,0.8264462809917356,0.5443786982248522,0.17993079584775085,0.055401662049861494,0.8695652173913043,0.6896551724137931
0.65625,0.18518518518518517,0.36,0.061224489795918366,0.9173553719008265,0.6213017751479291,0.23875432525951557,0.10803324099722991,0.9130434782608695,0.7241379310344828
0.40625,0.5185185185185185,0.56,0.20408163265306123,0.01652892561983471,0.6982248520710059,0.2975778546712803,0.16066481994459833,0.9565217391304348,0.7586206896551724
0.90625,0.8518518518518517,0.7600000000000001,0.3469387755102041,0.10743801652892562,0.7751479289940829,0.35640138408304495,0.21329639889196675,0.001890359168241966,0.7931034482758621
0.09375,0.2962962962962963,0.9600000000000001,0.4897959183673469,0.19834710743801653,0.8520710059171599,0.41522491349480967,0.26592797783933514,0.04536862003780718,0.8275862068965517
0.59375,0.6296296296296297,0.008,0.6326530612244897,0.2892561983471074,0.9289940828402368,0.4740484429065744,0.31855955678670356,0.0888468809073724,0.8620689655172413
0.34375,0.9629629629629629,0.20800000000000002,0.7755102040816325,0.38016528925619836,0.01183431952662722,0.5328719723183392,0.371191135734072,0.1323251417769376,0.896551724137931
